Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,BillboardHit,artist_score
0.598,0.6709999999999999,8.0,-12.697,1.0,0.0815,0.159,0.87,0.0524,0.355,195.99,0,0
0.44,0.14800000000000002,0.0,-24.318,1.0,0.0417,0.908,0.8859999999999999,0.0995,0.415,180.332,0,0
0.464,0.627,5.0,-9.596,1.0,0.102,0.374,0.0111,0.314,0.688,169.1,0,0
0.53,0.965,9.0,-3.742,1.0,0.0873,0.0309,0.615,0.0827,0.363,149.933,0,0
0.858,0.962,8.0,-4.558,1.0,0.278,0.0712,0.0,0.33,0.629,144.964,0,0
0.596,0.862,1.0,-9.138,1.0,0.0817,0.000633,0.0185,0.079,0.457,126.0,0,0
0.799,0.522,10.0,-13.945,0.0,0.0633,0.00141,0.894,0.0992,0.679,125.006,0,0
0.789,0.936,5.0,-9.51,0.0,0.0668,0.000151,0.902,0.35100000000000003,0.674,127.967,0,0
0.7440000000000001,0.43,3.0,-11.808,0.0,0.0977,0.0228,0.638,0.0542,0.0645,125.976,0,0
0.7879999999999999,0.66,11.0,-7.977,0.0,0.0561,1.11e-05,0.841,0.853,0.142,128.41,0,0
0.165,0.993,6.0,-5.336,0.0,0.0777,1.12e-06,0.885,0.308,0.0326,135.209,0,0
0.6920000000000001,0.327,0.0,-13.537,1.0,0.0538,0.667,0.0239,0.0934,0.317,145.995,0,0
0.534,0.807,10.0,-6.374,0.0,0.0357,9.87e-06,0.000152,0.141,0.7070000000000001,84.42200000000003,0,0
0.378,0.62,2.0,-13.982,1.0,0.168,0.662,0.0,0.391,0.388,131.9,0,0
0.81,0.78,7.0,-9.115,1.0,0.0851,0.000709,0.83,0.0729,0.5529999999999999,135.006,0,0
0.17800000000000002,0.914,11.0,-12.242,0.0,0.14,0.0553,0.0,0.36,0.0392,173.8,0,0
0.701,0.247,2.0,-15.11,1.0,0.075,0.627,0.00272,0.134,0.472,120.75,0,0
0.496,0.378,3.0,-8.717,1.0,0.0289,0.353,0.0,0.0741,0.5529999999999999,108.823,0,0
0.659,0.968,8.0,-13.808,1.0,0.0606,0.104,0.865,0.0923,0.47,160.016,0,0
0.481,0.7879999999999999,2.0,-8.657,1.0,0.0476,0.0764,0.8859999999999999,0.133,0.728,107.986,0,0
0.615,0.221,6.0,-15.913,1.0,0.0265,0.665,3.19e-05,0.123,0.268,137.987,0,0
0.264,0.982,4.0,-4.0360000000000005,1.0,0.233,0.0014,0.397,0.0932,0.0376,109.225,0,0
0.5589999999999999,0.574,7.0,-6.2010000000000005,1.0,0.0242,0.168,0.000741,0.0376,0.29,132.03799999999998,0,0
0.202,0.773,9.0,-8.051,1.0,0.0588,0.00339,0.0,0.147,0.094,157.114,0,0
0.7070000000000001,0.909,0.0,-3.437,1.0,0.422,0.4920000000000001,0.0,0.262,0.703,159.989,0,0
0.433,0.0825,4.0,-18.13,0.0,0.0374,0.826,0.75,0.101,0.16,138.41899999999998,0,0
0.478,0.29,1.0,-8.591000000000001,1.0,0.0243,0.8240000000000001,0.0,0.114,0.375,79.111,0,0
0.469,0.994,11.0,-2.701,0.0,0.234,2.64e-05,0.7759999999999999,0.209,0.322,172.035,0,0
0.56,0.589,2.0,-6.457000000000002,1.0,0.0294,0.0286,6.92e-06,0.134,0.321,104.062,0,0
0.622,0.644,9.0,-5.966,1.0,0.0269,0.251,0.000194,0.126,0.7070000000000001,141.188,0,0
0.8240000000000001,0.953,7.0,-3.57,1.0,0.0513,0.0342,6.43e-05,0.11,0.67,113.994,0,0
0.8240000000000001,0.953,7.0,-3.57,1.0,0.0513,0.0342,6.43e-05,0.11,0.67,113.994,0,1
0.5,0.006509999999999999,10.0,-27.641,0.0,0.043,0.988,0.877,0.153,0.0546,130.335,0,0
0.374,0.532,7.0,-12.511,1.0,0.181,0.88,0.165,0.116,0.449,64.056,0,0
0.504,0.431,9.0,-12.374,0.0,0.0641,0.815,0.0183,0.145,0.499,103.314,0,0
0.468,0.569,5.0,-7.749,1.0,0.0244,0.624,0.919,0.181,0.36,86.773,0,0
0.244,0.654,4.0,-6.325,0.0,0.0335,0.0324,0.142,0.341,0.181,150.84,0,0
0.5820000000000001,0.214,7.0,-17.528,0.0,0.0855,0.8540000000000001,0.000235,0.129,0.258,107.905,0,0
0.648,0.8740000000000001,7.0,-8.123,1.0,0.037000000000000005,0.00926,0.747,0.333,0.509,123.999,0,0
0.478,0.86,5.0,-10.277,0.0,0.045,7.36e-05,0.0035700000000000007,0.0463,0.573,106.343,0,0
0.156,0.958,4.0,-3.699,0.0,0.0757,0.000182,0.7559999999999999,0.116,0.21600000000000005,143.191,0,0
0.311,0.0422,4.0,-18.1,1.0,0.0418,0.905,0.000469,0.113,0.0414,130.24,0,0
0.246,0.38,8.0,-6.737,1.0,0.032,0.522,0.0,0.1,0.145,133.743,0,0
0.7020000000000001,0.684,0.0,-7.516,1.0,0.0334,0.0878,0.0,0.201,0.887,152.639,0,0
0.5429999999999999,0.4320000000000001,2.0,-11.832,1.0,0.0288,0.000207,0.369,0.146,0.107,110.196,0,1
0.632,0.894,11.0,-7.657,1.0,0.0456,6.23e-05,0.7709999999999999,0.0668,0.556,133.0,0,0
0.623,0.258,7.0,-14.144,0.0,0.045,0.8809999999999999,1.3800000000000003e-05,0.961,0.447,108.324,0,0
0.8740000000000001,0.562,10.0,-8.051,0.0,0.173,0.0706,1.36e-05,0.784,0.838,97.982,0,0
0.598,0.682,0.0,-7.158,1.0,0.0391,0.00207,0.927,0.076,0.368,115.697,0,0
0.5589999999999999,0.0674,8.0,-19.269,0.0,0.101,0.7170000000000001,0.006670000000000001,0.107,0.4270000000000001,143.41299999999995,0,0
0.758,0.6679999999999999,7.0,-4.045,1.0,0.0527,0.115,0.0,0.0319,0.8109999999999999,79.008,0,0
0.624,0.174,7.0,-19.121,0.0,0.0381,0.956,0.659,0.736,0.501,125.276,0,0
0.273,0.767,11.0,-3.709,0.0,0.043,0.00746,3.39e-06,0.17600000000000002,0.208,162.923,0,0
0.43,0.486,4.0,-9.531,1.0,0.0322,0.466,1.9e-06,0.0662,0.5770000000000001,114.534,0,0
0.54,0.795,4.0,-5.176,0.0,0.0281,0.13,0.000103,0.47,0.617,121.136,0,0
0.285,0.968,4.0,-5.599,0.0,0.132,3.5600000000000005e-05,0.0424,0.0865,0.245,117.418,0,0
0.6459999999999999,0.762,9.0,-4.07,1.0,0.0245,0.272,0.0,0.292,0.447,100.031,0,0
0.865,0.778,11.0,-12.818,1.0,0.0537,0.0747,0.7709999999999999,0.0812,0.784,121.037,0,0
0.652,0.787,5.0,-13.33,0.0,0.0532,0.000734,0.0129,0.0719,0.621,129.945,0,0
0.831,0.455,7.0,-8.376,1.0,0.0394,0.0355,0.8809999999999999,0.0694,0.716,103.492,0,0
0.608,0.871,11.0,-5.739,1.0,0.0625,0.595,0.00447,0.0824,0.616,114.699,0,0
0.506,0.726,7.0,-11.056,1.0,0.0339,0.000333,0.00331,0.0376,0.944,96.39,0,0
0.514,0.705,11.0,-7.504,1.0,0.045,0.411,0.584,0.429,0.39,122.598,0,0
0.754,0.64,2.0,-9.743,1.0,0.359,0.0168,0.0,0.171,0.496,83.96600000000002,0,0
0.24,0.743,1.0,-6.564,1.0,0.0362,0.00297,0.757,0.114,0.294,94.261,0,0
0.5489999999999999,0.904,8.0,-4.167,1.0,0.0338,0.00207,0.203,0.349,0.247,129.995,0,0
0.315,0.944,5.0,-3.029,1.0,0.0982,2.64e-05,0.434,0.299,0.448,108.64,0,0
0.379,0.804,9.0,-6.787000000000001,1.0,0.4920000000000001,0.0581,0.0,0.153,0.456,190.03,0,0
0.59,0.725,3.0,-5.226,1.0,0.0296,0.193,0.0025,0.222,0.679,92.59,0,0
0.556,0.569,0.0,-10.059,1.0,0.0358,0.154,5.24e-05,0.0946,0.8390000000000001,164.134,0,0
0.133,0.816,9.0,-9.264,1.0,0.0545,1.26e-05,0.394,0.142,0.44,174.959,0,0
0.535,0.693,4.0,-7.888,0.0,0.355,0.14800000000000002,0.0,0.275,0.6659999999999999,85.762,0,0
0.35600000000000004,0.96,8.0,-9.393,1.0,0.339,0.105,0.609,0.341,0.0576,93.783,0,0
0.371,0.327,10.0,-8.956,0.0,0.0262,0.75,1.82e-06,0.12,0.17,81.305,0,0
0.7040000000000001,0.996,8.0,-4.025,1.0,0.264,0.0378,5e-05,0.38,0.517,137.969,0,0
0.5579999999999999,0.98,2.0,-1.268,1.0,0.0498,0.0022,0.00028,0.0246,0.8009999999999999,97.08,0,0
0.404,0.952,11.0,-5.806,0.0,0.0713,0.00462,0.0,0.194,0.637,109.292,0,0
0.504,0.918,0.0,-3.281,1.0,0.0504,0.00223,2.52e-06,0.412,0.728,144.98,0,0
0.862,0.873,1.0,-7.484,1.0,0.151,0.246,0.852,0.101,0.14300000000000002,124.996,0,0
0.622,0.8290000000000001,4.0,-6.5120000000000005,0.0,0.0249,0.0493,0.491,0.126,0.544,98.541,0,0
0.759,0.812,1.0,-5.935,0.0,0.0678,0.0994,2.36e-06,0.406,0.8,99.277,0,0
0.716,0.799,7.0,-5.412000000000001,1.0,0.102,0.111,0.0769,0.131,0.7609999999999999,191.241,0,0
0.499,0.797,9.0,-4.023,1.0,0.0417,0.0607,0.0,0.161,0.598,119.037,0,0
0.278,0.93,9.0,-6.167000000000002,1.0,0.0518,0.0265,0.036000000000000004,0.6559999999999999,0.512,160.944,0,0
0.879,0.583,11.0,-7.6720000000000015,0.0,0.112,0.035,0.000376,0.162,0.551,90.012,0,0
0.5329999999999999,0.477,7.0,-4.049,1.0,0.0294,0.58,5.17e-05,0.102,0.775,154.113,0,0
0.725,0.7170000000000001,1.0,-7.989,1.0,0.314,0.2,0.0,0.251,0.858,177.87,0,0
0.6940000000000001,0.882,8.0,-7.7029999999999985,1.0,0.0453,0.0219,0.784,0.263,0.382,139.998,0,0
0.27,0.959,2.0,-4.181,1.0,0.105,0.000291,0.465,0.113,0.0957,174.6,0,0
0.222,0.927,1.0,-7.99,0.0,0.0741,6.18e-06,0.1,0.185,0.441,92.146,0,0
0.669,0.13,7.0,-18.91,1.0,0.0494,0.972,0.913,0.157,0.281,110.071,0,0
0.6940000000000001,0.591,7.0,-10.288,0.0,0.0336,0.0573,0.007109999999999998,0.0685,0.792,118.039,0,0
0.358,0.928,9.0,-4.994,0.0,0.262,0.0557,0.0,0.222,0.4,128.06799999999998,0,0
0.7509999999999999,0.388,11.0,-10.501,0.0,0.0383,0.404,0.0474,0.127,0.366,114.964,0,0
0.619,0.99,7.0,-10.244000000000002,1.0,0.086,0.00105,0.927,0.273,0.336,140.59,0,0
0.768,0.319,6.0,-16.264,1.0,0.502,0.993,0.0,0.341,0.35100000000000003,74.133,0,0
0.462,0.0592,2.0,-23.432,1.0,0.0505,0.958,0.918,0.103,0.0822,114.155,0,0
0.67,0.8009999999999999,0.0,-5.84,1.0,0.0571,0.0522,0.0,0.261,0.8590000000000001,79.99600000000002,0,0
0.826,0.5529999999999999,11.0,-7.626,0.0,0.249,0.147,1.18e-05,0.155,0.815,90.651,0,0
0.845,0.494,11.0,-7.23,1.0,0.0394,0.475,1.88e-05,0.0489,0.6,95.085,0,0
0.222,0.439,5.0,-17.338,0.0,0.132,0.271,0.0347,0.701,0.314,74.888,0,0
0.332,0.62,2.0,-10.145,1.0,0.0487,0.0944,0.00324,0.102,0.0879,137.501,0,0
0.557,0.595,9.0,-7.667999999999998,0.0,0.0314,0.478,0.0,0.242,0.361,143.71,0,0
0.8740000000000001,0.7020000000000001,8.0,-7.751,1.0,0.316,0.132,0.0,0.392,0.5479999999999999,90.065,0,0
0.789,0.64,9.0,-12.912,0.0,0.0277,0.14400000000000002,0.491,0.185,0.967,127.119,0,0
0.638,0.159,8.0,-10.61,0.0,0.0511,0.8079999999999999,0.0,0.16699999999999998,0.329,78.502,0,0
0.175,0.0364,11.0,-24.724,1.0,0.0356,0.913,0.741,0.135,0.0346,87.677,0,0
0.147,0.522,1.0,-15.234000000000002,0.0,0.0403,0.7659999999999999,0.979,0.363,0.046,137.946,0,0
0.529,0.728,7.0,-7.359,0.0,0.0302,0.000562,0.208,0.236,0.315,122.028,0,0
0.467,0.8740000000000001,11.0,-5.454,0.0,0.0401,0.00181,0.78,0.085,0.574,130.219,0,0
0.706,0.603,1.0,-7.858,0.0,0.0447,0.035,0.0245,0.0549,0.8759999999999999,122.327,0,0
0.852,0.5589999999999999,11.0,-7.441,0.0,0.0376,0.165,0.0,0.0761,0.6729999999999999,86.01799999999999,0,0
0.852,0.5589999999999999,11.0,-7.441,0.0,0.0376,0.165,0.0,0.0761,0.6729999999999999,86.01799999999999,0,1
0.721,0.282,0.0,-16.965,1.0,0.0336,0.504,9.57e-05,0.206,0.248,102.998,0,0
0.0868,0.794,1.0,-9.961,0.0,0.145,0.194,0.926,0.274,0.0307,75.689,0,0
0.601,0.6990000000000001,9.0,-5.693,1.0,0.0508,0.0693,5.76e-06,0.0787,0.451,96.029,0,0
0.721,0.897,10.0,-8.633,0.0,0.042,0.0118,0.3670000000000001,0.0879,0.395,117.994,0,0
0.494,0.199,9.0,-10.959,0.0,0.16699999999999998,0.777,7.659999999999999e-05,0.35,0.217,77.92399999999998,0,0
0.275,0.901,11.0,-3.981,0.0,0.0502,0.00812,0.0235,0.332,0.805,179.486,0,0
0.573,0.6509999999999999,1.0,-5.401,0.0,0.0246,0.255,0.000455,0.267,0.528,94.063,0,0
0.826,0.747,9.0,-8.076,1.0,0.0473,0.0022,0.0,0.335,0.621,104.937,0,0
0.458,0.368,2.0,-13.341,0.0,0.0528,0.7859999999999999,0.052000000000000005,0.08,0.3,192.838,0,0
0.733,0.326,1.0,-11.339,0.0,0.0848,0.092,0.0,0.122,0.65,123.757,0,0
0.6509999999999999,0.483,5.0,-9.341,1.0,0.0282,0.921,0.914,0.105,0.342,129.935,0,0
0.504,0.903,2.0,-6.72,1.0,0.0442,0.000454,0.8420000000000001,0.127,0.6409999999999999,109.221,0,0
0.69,0.925,7.0,-5.964,1.0,0.11,0.0682,0.0,0.35600000000000004,0.887,109.999,0,0
0.6940000000000001,0.7859999999999999,10.0,-10.800999999999998,0.0,0.0509,0.00227,0.263,0.0315,0.926,124.083,0,0
0.529,0.708,9.0,-4.084,1.0,0.0429,0.0116,0.0,0.0672,0.5760000000000001,80.975,0,0
0.453,0.907,10.0,-4.712,1.0,0.041,0.00265,8.21e-06,0.168,0.475,102.068,0,0
0.596,0.644,3.0,-5.922999999999999,1.0,0.0328,0.00782,0.0021,0.115,0.638,77.609,0,0
0.7020000000000001,0.831,2.0,-4.84,1.0,0.0883,0.141,0.0,0.289,0.946,116.158,0,0
0.483,0.863,9.0,-4.642,1.0,0.0357,0.112,0.0,0.266,0.741,137.011,0,0
0.507,0.976,9.0,-3.457,1.0,0.0395,0.0124,0.959,0.362,0.725,131.13,0,1
0.507,0.47,5.0,-11.019,1.0,0.108,0.201,0.0644,0.946,0.5579999999999999,171.81,0,0
0.71,0.496,5.0,-9.638,1.0,0.0297,0.278,0.581,0.101,0.637,111.662,0,0
0.8290000000000001,0.358,11.0,-17.297,1.0,0.0545,0.0125,0.0281,0.0445,0.8740000000000001,97.047,0,0
0.607,0.349,1.0,-20.082,1.0,0.0383,0.341,0.802,0.21,0.204,160.02200000000005,0,0
0.759,0.669,10.0,-5.007,1.0,0.34600000000000003,0.345,0.0,0.0856,0.8190000000000001,99.458,0,0
0.321,0.8740000000000001,6.0,-6.705,0.0,0.0505,0.0622,0.0,0.952,0.764,103.406,0,0
0.688,0.6659999999999999,10.0,-11.945,1.0,0.032,0.34,0.0,0.0593,0.727,134.389,0,0
0.677,0.792,0.0,-12.945,0.0,0.0516,0.271,0.911,0.0673,0.135,118.508,0,0
0.49,0.395,7.0,-9.412,1.0,0.0262,0.748,0.000461,0.0683,0.326,112.978,0,0
0.556,0.602,7.0,-9.623,1.0,0.0566,0.973,0.7490000000000001,0.103,0.569,115.135,0,0
0.768,0.4270000000000001,11.0,-12.059,1.0,0.0584,0.701,0.8540000000000001,0.073,0.4,130.994,0,0
0.487,0.979,7.0,-3.692,1.0,0.118,0.00127,1.74e-05,0.0877,0.833,105.241,0,0
0.495,0.512,1.0,-10.77,1.0,0.0393,0.21,0.209,0.113,0.417,94.533,0,0
0.5920000000000001,0.8590000000000001,2.0,-6.528,1.0,0.246,0.0818,0.0,0.225,0.8079999999999999,112.097,0,0
0.604,0.29600000000000004,0.0,-11.915,1.0,0.0394,0.755,0.0219,0.14300000000000002,0.416,155.952,0,0
0.5760000000000001,0.34,6.0,-9.033,0.0,0.328,0.0879,2.48e-06,0.0962,0.778,89.15,0,0
0.334,0.523,7.0,-12.48,1.0,0.0349,0.0493,0.6459999999999999,0.104,0.0384,170.048,0,0
0.7120000000000001,0.5670000000000001,3.0,-12.655,1.0,0.0669,0.92,0.7709999999999999,0.344,0.35100000000000003,109.998,0,0
0.3,0.971,7.0,-4.541,1.0,0.116,0.00206,0.0,0.0785,0.299,187.056,0,0
0.18,0.0731,6.0,-20.969,1.0,0.0492,0.188,0.995,0.0629,0.0336,130.82,0,0
0.522,0.779,1.0,-7.188,1.0,0.0416,0.00324,0.0451,0.257,0.28300000000000003,139.855,0,0
0.731,0.847,8.0,-4.438,0.0,0.032,0.154,0.0118,0.11,0.6859999999999999,100.993,0,0
0.474,0.436,11.0,-11.983,0.0,0.0471,0.6779999999999999,9.4e-05,0.217,0.7120000000000001,88.385,0,0
0.461,0.262,7.0,-16.545,1.0,0.0279,0.7809999999999999,0.0034200000000000003,0.207,0.736,94.587,0,0
0.502,0.354,5.0,-11.707,1.0,0.0427,0.825,5.67e-05,0.14,0.7390000000000001,133.36700000000002,0,0
0.518,0.951,7.0,-2.008,0.0,0.053,1.66e-05,0.0059700000000000005,0.134,0.513,134.993,0,0
0.335,0.695,2.0,-10.49,1.0,0.108,0.000752,0.517,0.233,0.322,93.864,0,0
0.594,0.8140000000000001,9.0,-6.782,0.0,0.0286,0.0736,0.0,0.14300000000000002,0.816,121.016,0,0
0.8340000000000001,0.765,2.0,-6.735,1.0,0.197,0.251,8.96e-05,0.0939,0.69,97.948,0,0
0.35600000000000004,0.645,9.0,-7.276,1.0,0.031,0.0314,1.39e-06,0.0615,0.628,97.942,0,0
0.76,0.609,2.0,-8.226,1.0,0.0369,0.000277,0.782,0.0799,0.865,90.022,0,0
0.7709999999999999,0.349,11.0,-13.467,1.0,0.0714,0.0323,0.000233,0.362,0.91,145.004,0,0
0.49,0.654,10.0,-11.252,1.0,0.0567,0.0655,0.0,0.161,0.882,138.579,0,0
0.624,0.273,7.0,-14.943,1.0,0.0409,0.7290000000000001,3.68e-05,0.0967,0.327,116.097,0,0
0.468,0.339,9.0,-10.945,1.0,0.0289,0.407,0.731,0.156,0.065,112.985,0,0
0.51,0.309,0.0,-15.448,1.0,0.0411,0.3,0.0,0.0919,0.71,78.928,0,0
0.208,0.331,9.0,-16.433,1.0,0.0583,0.4920000000000001,0.0224,0.121,0.232,149.278,0,0
0.488,0.562,7.0,-9.042,1.0,0.03,0.691,0.236,0.113,0.0365,122.398,0,0
0.502,0.942,5.0,-4.747,1.0,0.0703,0.00285,0.00991,0.514,0.109,99.014,0,0
0.591,0.493,0.0,-12.696,1.0,0.0427,0.836,0.195,0.0912,0.937,98.293,0,0
0.757,0.636,5.0,-12.238,1.0,0.0349,0.454,0.000162,0.0543,0.961,128.36,0,0
0.738,0.562,0.0,-5.435,0.0,0.0347,0.633,0.0,0.102,0.476,127.452,0,1
0.59,0.967,1.0,-9.429,1.0,0.0841,0.39,0.0768,0.115,0.536,137.409,0,0
0.836,0.659,2.0,-6.852,1.0,0.139,0.316,0.0,0.321,0.762,92.013,0,0
0.644,0.624,7.0,-8.137,0.0,0.0363,0.124,4.22e-06,0.232,0.578,124.917,0,0
0.332,0.825,5.0,-4.254,0.0,0.0376,0.00024,5.42e-06,0.38,0.32299999999999995,156.28799999999995,0,0
0.551,0.271,7.0,-11.694,0.0,0.0268,0.6509999999999999,0.45,0.0915,0.285,144.129,0,0
0.512,0.455,6.0,-11.436,0.0,0.0401,0.5870000000000001,0.872,0.684,0.768,125.086,0,0
0.387,0.778,0.0,-8.992,1.0,0.0414,0.105,0.0186,0.162,0.107,149.869,0,0
0.366,0.622,6.0,-7.835,1.0,0.034,0.0623,0.6759999999999999,0.112,0.0395,121.211,0,0
0.43,0.957,9.0,-3.408,1.0,0.118,2.46e-05,3.19e-05,0.44,0.152,125.046,0,0
0.8370000000000001,0.633,10.0,-13.53,0.0,0.0628,0.00315,0.653,0.402,0.637,122.752,0,0
0.495,0.664,5.0,-7.403,1.0,0.0279,0.0173,0.00102,0.105,0.377,98.068,0,0
0.7190000000000001,0.393,7.0,-9.334,1.0,0.0341,0.475,2.46e-05,0.0621,0.916,126.373,0,0
0.328,0.203,11.0,-13.02,1.0,0.0322,0.8290000000000001,0.00494,0.0706,0.415,151.369,0,0
0.75,0.8,1.0,-3.397,1.0,0.0484,0.0397,0.0,0.0921,0.297,121.994,0,0
0.618,0.39,5.0,-8.164,1.0,0.0334,0.818,1.33e-06,0.123,0.8270000000000001,125.649,0,0
0.433,0.32299999999999995,10.0,-12.689,0.0,0.0359,0.8809999999999999,0.00473,0.0773,0.35700000000000004,87.165,0,0
0.777,0.573,3.0,-9.306,0.0,0.0685,0.0155,0.456,0.064,0.452,142.04399999999995,0,0
0.657,0.855,9.0,-9.115,0.0,0.038,0.0508,2.45e-06,0.0475,0.498,120.237,0,0
0.392,0.8759999999999999,6.0,-5.655,1.0,0.0596,0.0196,0.00263,0.17,0.7829999999999999,184.205,0,0
0.4970000000000001,0.231,2.0,-14.824000000000002,1.0,0.0407,0.883,0.000903,0.119,0.462,108.243,0,0
0.721,0.785,5.0,-6.516,1.0,0.084,0.434,0.0,0.325,0.92,120.928,0,0
0.736,0.669,10.0,-11.989,0.0,0.0345,0.75,0.611,0.251,0.755,110.785,0,0
0.379,0.664,11.0,-6.863,1.0,0.0307,0.0167,0.000679,0.0915,0.301,115.272,0,0
0.74,0.695,1.0,-8.637,1.0,0.0618,0.136,0.0,0.8,0.907,126.969,0,0
0.695,0.805,2.0,-6.1720000000000015,1.0,0.309,0.0087,0.0,0.274,0.504,159.79,0,0
0.6809999999999999,0.617,10.0,-6.606,0.0,0.0476,0.203,0.767,0.125,0.764,99.997,0,0
0.659,0.5329999999999999,10.0,-13.934,0.0,0.0387,0.000386,0.862,0.0872,0.6579999999999999,91.754,0,0
0.255,0.991,0.0,-5.573,1.0,0.0771,0.00514,0.000206,0.348,0.368,189.921,0,0
0.624,0.7020000000000001,2.0,-10.036,1.0,0.0362,0.00792,0.000958,0.32299999999999995,0.733,121.265,0,0
0.498,0.669,0.0,-4.739,0.0,0.0361,0.0208,0.000924,0.17,0.674,118.435,0,0
0.254,0.972,2.0,-4.775,1.0,0.0864,5.68e-06,0.443,0.34,0.472,101.684,0,0
0.727,0.6659999999999999,8.0,-9.777,1.0,0.0334,0.0371,0.128,0.157,0.564,129.995,0,0
0.256,0.121,0.0,-22.619,1.0,0.0403,0.994,0.877,0.115,0.093,62.83,0,0
0.456,0.431,2.0,-11.669,1.0,0.0585,0.0048,1.45e-06,0.131,0.47,73.268,0,0
0.307,0.938,0.0,-5.401,1.0,0.0822,0.000995,0.307,0.268,0.863,108.738,0,0
0.546,0.495,7.0,-10.313,1.0,0.0311,0.111,0.0223,0.127,0.6729999999999999,140.16899999999998,0,0
0.364,0.5720000000000001,10.0,-22.774,1.0,0.252,0.954,0.7040000000000001,0.795,0.0,127.775,0,0
0.833,0.5670000000000001,8.0,-6.595,1.0,0.0381,0.765,0.0,0.0903,0.951,100.933,0,0
0.54,0.6629999999999999,5.0,-7.6110000000000015,1.0,0.0614,0.0033,0.0306,0.114,0.72,80.207,0,0
0.503,0.78,6.0,-4.915,1.0,0.0839,0.0005740000000000001,1.28e-06,0.102,0.293,127.02,0,0
0.385,0.6729999999999999,8.0,-8.206,0.0,0.0405,0.00297,0.0609,0.106,0.152,142.767,0,0
0.28800000000000003,0.417,9.0,-9.803,0.0,0.0386,0.862,0.00488,0.6629999999999999,0.123,124.824,0,0
0.354,0.456,0.0,-6.749,1.0,0.0449,0.7040000000000001,0.0,0.222,0.555,91.962,0,0
0.349,0.423,4.0,-13.298,1.0,0.0503,0.6629999999999999,0.181,0.696,0.542,174.563,0,0
0.46,0.293,0.0,-22.004,1.0,0.473,0.755,2.54e-06,0.5710000000000001,0.479,77.691,0,0
0.695,0.949,9.0,-3.836,0.0,0.0417,0.0273,0.0,0.0727,0.962,138.043,0,0
0.648,0.499,10.0,-9.307,0.0,0.26,0.229,0.0,0.135,0.958,92.024,0,0
0.35200000000000004,0.8029999999999999,2.0,-4.813,1.0,0.061,0.0488,0.0,0.365,0.49,128.208,0,0
0.4370000000000001,0.272,0.0,-13.624,1.0,0.0459,0.82,0.0273,0.104,0.447,174.58599999999996,0,0
0.34700000000000003,0.394,7.0,-13.168,1.0,0.111,0.826,0.0189,0.255,0.426,84.882,0,0
0.459,0.607,0.0,-11.447,1.0,0.0653,0.0156,0.128,0.113,0.436,129.873,0,0
0.8859999999999999,0.447,11.0,-7.404,0.0,0.198,0.385,0.0,0.252,0.679,96.19,0,0
0.7240000000000001,0.58,6.0,-6.207000000000002,1.0,0.0358,0.0918,0.093,0.117,0.392,114.976,0,0
0.455,0.411,6.0,-8.751,1.0,0.0523,0.392,8.72e-06,0.0767,0.5429999999999999,171.915,0,0
0.443,0.059,9.0,-28.005,0.0,0.438,0.83,0.0,0.5760000000000001,0.609,64.288,0,0
0.677,0.614,9.0,-4.755,1.0,0.0294,0.418,0.0,0.0749,0.596,87.993,0,0
0.731,0.987,9.0,-6.354,0.0,0.0655,0.0228,0.911,0.027000000000000003,0.217,136.987,0,0
0.799,0.54,8.0,-7.876,1.0,0.0413,0.524,0.0,0.297,0.947,106.02,0,0
0.374,0.295,2.0,-15.693,1.0,0.0389,0.944,0.904,0.118,0.5589999999999999,114.514,0,0
0.526,0.618,6.0,-15.744000000000002,1.0,0.397,0.617,5.13e-05,0.47,0.586,115.564,0,0
0.402,0.639,9.0,-7.213999999999999,0.0,0.0504,0.417,0.0,0.182,0.546,139.02700000000002,0,0
0.784,0.753,5.0,-6.943,0.0,0.0719,0.000598,0.897,0.134,0.117,129.982,0,0
0.679,0.763,0.0,-11.035,1.0,0.0573,0.0030800000000000003,6.62e-06,0.232,0.7240000000000001,122.716,0,0
0.7659999999999999,0.841,5.0,-12.838,1.0,0.28,0.245,0.0,0.0973,0.34700000000000003,162.694,0,0
0.685,0.945,7.0,-6.011,1.0,0.0843,0.00169,0.221,0.365,0.121,140.007,0,0
0.345,0.5379999999999999,3.0,-9.112,1.0,0.0397,0.885,0.00272,0.0993,0.299,153.866,0,0
0.674,0.97,1.0,-5.16,1.0,0.0522,0.0444,0.66,0.0625,0.942,95.798,0,0
0.35700000000000004,0.447,4.0,-8.601,1.0,0.027000000000000003,0.0546,0.0516,0.103,0.151,150.94299999999996,0,0
0.711,0.867,4.0,-5.81,0.0,0.0373,0.00187,0.0307,0.0953,0.862,127.977,0,0
0.605,0.58,7.0,-10.943,1.0,0.0438,0.472,0.949,0.0984,0.196,110.941,0,0
0.35700000000000004,0.6709999999999999,8.0,-9.256,1.0,0.0346,0.000138,0.768,0.153,0.159,135.467,0,0
0.631,0.5870000000000001,1.0,-9.439,0.0,0.0622,0.343,0.0044,0.205,0.457,67.648,0,0
0.122,0.246,3.0,-13.991,1.0,0.0318,0.7909999999999999,0.918,0.108,0.0363,85.609,0,0
0.565,0.701,7.0,-3.468,1.0,0.0298,0.0291,4.28e-06,0.135,0.348,96.105,0,0
